shell,h2_basis_index,public_actor_support_size,profile_ids,all_referenced_profiles_certified_nonnegative,status_multiset,interpretation
12,421,10,"2566,2612,3076,3127,3509,3557,3842,3886,4144,4210",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
12,422,14,"1994,1998,2566,2612,3076,3127,3509,3557,3842,3886,4096,4109,4144,4208",True,"{""EXACT_RATIONAL_PASS"": 14}",sum of certified three-level nonnegative shell gaps
12,423,12,"2566,2612,3076,3127,3509,3557,3842,3886,4096,4109,4144,4209",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
12,424,14,"1459,1460,1998,2031,2566,2612,3076,3127,3509,3557,3842,3886,4144,4215",True,"{""EXACT_RATIONAL_PASS"": 14}",sum of certified three-level nonnegative shell gaps
12,425,14,"1998,2031,2566,2612,3076,3127,3509,3557,3842,3886,4096,4109,4144,4214",True,"{""EXACT_RATIONAL_PASS"": 14}",sum of certified three-level nonnegative shell gaps
12,426,4,"670,690,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,427,4,"6,7,690,692",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,428,2,"4277,4279",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
12,429,2,"690,702",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
12,430,2,"4279,4280",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
12,431,4,"675,690,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,432,2,"690,696",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
12,433,2,"4279,4283",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
12,434,4,"6,7,690,697",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,435,2,"4279,4282",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
12,436,4,"6,7,690,695",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,437,2,"4276,4279",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
12,438,2,"4300,4304",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
12,439,2,"4299,4300",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
12,440,4,"4109,4110,4300,4303",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,441,2,"4300,4302",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
12,442,4,"4109,4144,4300,4321",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,443,4,"4109,4144,4300,4319",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,444,4,"4109,4144,4300,4320",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,445,4,"4109,4144,4300,4324",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,446,6,"3842,3886,4109,4144,4300,4334",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
12,447,6,"3842,3886,4109,4144,4300,4337",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
12,448,6,"3842,3886,4109,4144,4300,4335",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
12,449,8,"3509,3557,3842,3886,4109,4144,4300,4344",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
12,450,10,"3076,3079,3509,3557,3842,3886,4109,4144,4300,4346",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
12,451,10,"3076,3079,3509,3557,3842,3886,4109,4144,4300,4345",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
12,452,10,"3076,3127,3509,3557,3842,3886,4109,4144,4300,4351",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
12,453,12,"2566,2568,3076,3127,3509,3557,3842,3886,4109,4144,4300,4352",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
12,454,12,"2566,2612,3076,3127,3509,3557,3842,3886,4109,4144,4300,4355",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
12,455,4,"401,419,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,456,4,"6,7,416,419",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,457,2,"4393,4396",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
12,458,4,"399,419,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,459,2,"4408,4411",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
12,460,4,"4279,4300,4411,4425",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,461,6,"4109,4110,4279,4300,4411,4426",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
12,462,4,"4279,4300,4411,4423",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,463,6,"4109,4144,4279,4300,4411,4436",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
12,464,6,"4109,4144,4279,4300,4411,4434",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
12,465,8,"3842,3886,4109,4144,4279,4300,4411,4444",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
12,466,12,"3076,3079,3509,3557,3842,3886,4109,4144,4279,4300,4411,4449",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
12,467,14,"2566,2568,3076,3127,3509,3557,3842,3886,4109,4144,4279,4300,4411,4452",True,"{""EXACT_RATIONAL_PASS"": 14}",sum of certified three-level nonnegative shell gaps
12,468,4,"236,246,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,469,4,"6,7,245,246",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,470,2,"4473,4474",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
12,471,4,"237,246,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,472,2,"242,246",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
12,473,2,"4482,4483",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
12,474,4,"4472,4474,4481,4483",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,475,4,"4396,4411,4483,4492",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,476,4,"4396,4411,4483,4491",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,477,6,"4396,4411,4472,4474,4483,4489",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
12,478,6,"4279,4300,4396,4411,4483,4500",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
12,479,10,"4109,4110,4279,4300,4396,4411,4472,4474,4483,4498",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
12,480,8,"4279,4300,4396,4411,4472,4474,4483,4497",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
12,481,8,"4109,4144,4279,4300,4396,4411,4483,4506",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
12,482,10,"4109,4144,4279,4300,4396,4411,4472,4474,4483,4504",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
12,483,12,"3507,3509,3842,3886,4109,4144,4279,4300,4396,4411,4483,4511",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
12,484,12,"3842,3886,4109,4144,4279,4300,4396,4411,4472,4474,4483,4509",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
12,485,12,"3509,3559,3842,3886,4109,4144,4279,4300,4396,4411,4483,4514",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
12,486,16,"3076,3079,3509,3557,3842,3886,4109,4144,4279,4300,4396,4411,4472,4474,4483,4513",True,"{""EXACT_RATIONAL_PASS"": 16}",sum of certified three-level nonnegative shell gaps
12,487,4,"129,134,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,488,2,"132,134",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
12,489,4,"6,7,130,134",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,490,4,"4525,4526,4530,4531",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,491,4,"4522,4526,4527,4531",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,492,4,"4474,4483,4531,4537",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,493,6,"4474,4483,4525,4526,4531,4536",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
12,494,6,"4474,4483,4522,4526,4531,4533",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
12,495,6,"4396,4411,4474,4483,4531,4542",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
12,496,8,"4396,4411,4474,4483,4525,4526,4531,4541",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
12,497,8,"4396,4411,4474,4483,4522,4526,4531,4538",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
12,498,10,"4109,4110,4279,4300,4396,4411,4474,4483,4531,4547",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
12,499,10,"4279,4300,4396,4411,4474,4483,4525,4526,4531,4546",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
12,500,10,"4279,4300,4396,4411,4474,4483,4522,4526,4531,4543",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
12,501,12,"3842,3852,4109,4144,4279,4300,4396,4411,4474,4483,4531,4551",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
12,502,12,"4109,4144,4279,4300,4396,4411,4474,4483,4525,4526,4531,4550",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
12,503,12,"4109,4144,4279,4300,4396,4411,4474,4483,4522,4526,4531,4548",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
12,504,16,"3507,3509,3842,3886,4109,4144,4279,4300,4396,4411,4474,4483,4525,4526,4531,4553",True,"{""EXACT_RATIONAL_PASS"": 16}",sum of certified three-level nonnegative shell gaps
12,505,14,"3842,3886,4109,4144,4279,4300,4396,4411,4474,4483,4522,4526,4531,4552",True,"{""EXACT_RATIONAL_PASS"": 14}",sum of certified three-level nonnegative shell gaps
12,506,4,"55,58,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,507,4,"6,7,57,58",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,508,4,"4557,4559,4560,4562",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,509,4,"4526,4531,4562,4565",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,510,6,"4526,4531,4557,4559,4562,4563",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
12,511,6,"4474,4483,4526,4531,4562,4568",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
12,512,8,"4474,4483,4526,4531,4557,4559,4562,4566",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
12,513,8,"4396,4411,4474,4483,4526,4531,4562,4571",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
12,514,10,"4396,4411,4474,4483,4526,4531,4557,4559,4562,4570",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
12,515,12,"4109,4110,4279,4300,4396,4411,4474,4483,4526,4531,4562,4574",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
12,516,12,"4279,4300,4396,4411,4474,4483,4526,4531,4557,4559,4562,4573",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
12,517,14,"3842,3852,4109,4144,4279,4300,4396,4411,4474,4483,4526,4531,4562,4576",True,"{""EXACT_RATIONAL_PASS"": 14}",sum of certified three-level nonnegative shell gaps
12,518,14,"4109,4144,4279,4300,4396,4411,4474,4483,4526,4531,4557,4559,4562,4575",True,"{""EXACT_RATIONAL_PASS"": 14}",sum of certified three-level nonnegative shell gaps
12,519,4,"5,7,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,520,0,,True,{},zero actor image
12,521,4,"4577,4578,4579,4580",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,522,4,"4559,4562,4580,4582",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,523,6,"4559,4562,4577,4578,4580,4581",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
12,524,6,"4526,4531,4559,4562,4580,4584",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
12,525,8,"4526,4531,4559,4562,4577,4578,4580,4583",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
12,526,8,"4474,4483,4526,4531,4559,4562,4580,4586",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
12,527,10,"4474,4483,4526,4531,4559,4562,4577,4578,4580,4585",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
12,528,10,"4396,4411,4474,4483,4526,4531,4559,4562,4580,4588",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
12,529,12,"4396,4411,4474,4483,4526,4531,4559,4562,4577,4578,4580,4587",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
12,530,14,"4109,4110,4279,4300,4396,4411,4474,4483,4526,4531,4559,4562,4580,4590",True,"{""EXACT_RATIONAL_PASS"": 14}",sum of certified three-level nonnegative shell gaps
12,531,14,"4279,4300,4396,4411,4474,4483,4526,4531,4559,4562,4577,4578,4580,4589",True,"{""EXACT_RATIONAL_PASS"": 14}",sum of certified three-level nonnegative shell gaps
12,532,4,"4578,4580,4591,4592",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,533,6,"4559,4562,4578,4580,4591,4593",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
12,534,8,"4526,4531,4559,4562,4578,4580,4591,4594",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
12,535,10,"4474,4483,4526,4531,4559,4562,4578,4580,4591,4595",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
12,536,12,"4396,4411,4474,4483,4526,4531,4559,4562,4578,4580,4591,4596",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
12,537,4,"4578,4580,4597,4598",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,538,6,"4559,4562,4578,4580,4597,4599",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
12,539,8,"4526,4531,4559,4562,4578,4580,4597,4600",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
12,540,10,"4474,4483,4526,4531,4559,4562,4578,4580,4597,4601",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
12,541,4,"4578,4580,4602,4603",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,542,6,"4559,4562,4578,4580,4602,4604",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
12,543,8,"4526,4531,4559,4562,4578,4580,4602,4605",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
12,544,4,"4578,4580,4606,4607",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
12,545,6,"4559,4562,4578,4580,4606,4608",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
12,546,4,"4578,4580,4609,4610",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,0,4,"4569,4572,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,1,4,"6,7,4572,4573",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,2,2,"111,113",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,3,4,"41,43,115,116",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,4,4,"41,44,115,117",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,5,4,"41,45,115,118",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,6,4,"41,46,115,119",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,7,4,"41,47,115,120",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,8,4,"4539,4544,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,9,4,"6,7,4543,4544",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,10,2,"212,214",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,11,6,"41,42,113,115,218,221",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,12,4,"113,115,218,220",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,13,6,"41,43,113,115,218,222",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,14,6,"41,44,113,115,218,223",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,15,6,"41,45,113,115,218,224",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,16,6,"41,46,113,115,218,225",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,17,4,"4489,4498,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,18,2,"240,244",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,19,4,"6,7,4493,4494",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,20,2,"363,368",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,21,4,"6,7,4495,4498",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,22,2,"364,367",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,23,4,"4488,4498,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,24,4,"6,7,4497,4498",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,25,2,"365,367",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,26,2,"371,372",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,27,4,"214,218,372,377",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,28,4,"214,218,372,376",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,29,6,"113,115,214,218,372,379",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,30,8,"41,43,113,115,214,218,372,381",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,31,8,"41,44,113,115,214,218,372,382",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,32,8,"41,45,113,115,214,218,372,383",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,33,4,"4410,4426,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,34,4,"4411,4426,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,35,2,"418,420",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,36,4,"6,7,4417,4422",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,37,2,"620,624",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,38,2,"4424,4426",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,39,2,"622,625",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,40,4,"6,7,406,418",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,41,6,"6,7,4398,4412,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,42,4,"6,7,4425,4426",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,43,2,"623,625",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,44,4,"367,368,629,633",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,45,2,"630,633",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,46,2,"627,633",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,47,2,"631,633",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,48,4,"367,372,633,638",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,49,4,"367,372,633,636",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,50,6,"214,218,367,372,633,642",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,51,10,"41,42,113,115,214,218,367,372,633,645",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,52,10,"41,43,113,115,214,218,367,372,633,646",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,53,10,"41,44,113,115,214,218,367,372,633,647",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,54,4,"4277,4303,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,55,2,"689,696",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,56,4,"6,7,4288,4298",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,57,2,"973,977",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,58,4,"4266,4298,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,59,4,"6,7,4293,4298",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,60,2,"976,977",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,61,4,"6,7,4303,4304",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,62,2,"970,975",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,63,4,"6,7,4299,4303",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,64,2,"975,979",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,65,4,"6,7,4291,4298",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,66,2,"960,977",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,67,2,"992,994",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,68,2,"985,992",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,69,4,"624,625,992,995",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,70,2,"992,993",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,71,4,"624,633,992,1002",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,72,4,"624,633,992,1003",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,73,6,"367,372,624,633,992,1008",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,74,4,"624,639,992,1009",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,75,8,"214,218,367,372,624,633,992,1012",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,76,10,"113,115,214,218,367,372,624,633,992,1014",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,77,12,"41,43,113,115,214,218,367,372,624,633,992,1015",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,78,4,"4067,4112,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
